municipio_ibge;municipio_nome;cnpj_basico;razao_social;cnpj;identificador_matriz_filial;situacao_cadastral;situacao_cadastral_descricao;data_inicio_atividade;cnae_fiscal_principal;cnae_subclasse;cnaes_secundarios;divisao_cnae;divisao_descricao;uf;municipio_codigo_rfb_estabelecimento;qtd_estabelecimentos_municipio;porte_empresa;porte_cadastral_descricao;opcao_mei;data_opcao_mei;data_exclusao_mei;mei_simples_vigente;mei_ativo;mei_inativo_cnpj;tipo_empresa;macro_setor
3507506;Botucatu;26053320;EDUARDO BATISTA BRANDAO 04398574492;26053320000101;1;04;Inapta;2016-08-29;4782201;4782201;;47;COMÉRCIO VAREJISTA;SP;6249;1;01;ME (Microempresa);S;;;1;0;1;MEI (inativo no CNPJ);Comércio
3507506;Botucatu;26053649;ANA TEREZA OIAN LOFIEGO 06809757805;26053649000164;1;02;Ativa;2016-08-29;4781400;4781400;;47;COMÉRCIO VAREJISTA;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Comércio
3507506;Botucatu;26054011;IGREJA COMUNIDADE CRISTA PENIEL;26054011000148;1;04;Inapta;2016-08-22;9491000;9491000;;94;ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS;SP;6249;1;05;Demais portes;N;;;0;0;0;Demais portes;Serviços
3507506;Botucatu;26054113;ROSANE DO CARMO 33537276800;26054113000163;1;02;Ativa;2016-08-29;4399103;4399103;4322301;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Indústria
3507506;Botucatu;26055042;CLAUDILAINE FERRAZ 20015281833;26055042000113;1;04;Inapta;2016-08-29;9700500;9700500;;97;SERVIÇOS DOMÉSTICOS;SP;6249;1;01;ME (Microempresa);S;;;1;0;1;MEI (inativo no CNPJ);Serviços
3507506;Botucatu;26056014;MARIANA CASEMIRO ALVES 17396451892;26056014000110;1;08;Baixada;2016-08-29;4530703;4530703;;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Comércio
3507506;Botucatu;26056238;EMANUEL RICARDO BITTENCOURT DOS SANTOS 32706868899;26056238000122;1;08;Baixada;2016-08-29;8291100;8291100;;82;SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;26057542;JOSE EDSON OLIVEIRA DA SILVA 17113852807;26057542000194;1;08;Baixada;2016-08-29;4399103;4399103;4330404;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Indústria
3507506;Botucatu;26057642;NATALINA FERMIANO 31849232822;26057642000110;1;08;Baixada;2016-08-29;4781400;4781400;5612100,4763602;47;COMÉRCIO VAREJISTA;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Comércio
3507506;Botucatu;26057655;REJANE BARBOSA DE MIRANDA MEDEIROS 13408302804;26057655000190;1;02;Ativa;2016-08-29;8712300;8712300;;87;ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA INTEGRADAS COM ASSISTÊNCIA SOCIAL, PRESTADAS EM RESIDÊNCIAS COLETIVAS E PARTICULARES;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Serviços
3507506;Botucatu;26059755;MARIO AUGUSTO CAMALIONTE;26059755000155;1;02;Ativa;2016-08-30;7112000;7112000;8219999;71;"SERVIÇOS DE ARQUITETURA E ENGENHARIA; TESTES E ANÁLISES TÉCNICAS";SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;26060003;LUCAS LEONEL THEODORO PINTO 31068329831;26060003000104;1;04;Inapta;2016-08-30;5611201;5611201;;56;ALIMENTAÇÃO;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;26060268;JOEL NOGUEIRA DA SILVA 29538489837;26060268000102;1;02;Ativa;2016-08-30;1821100;1821100;5812301,8219999,5811500,5819100,5813100;18;IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Indústria
3507506;Botucatu;26060726;FERNANDO H. DE ALMEIDA SISTEMAS DE SEGURANCA;26060726000103;1;02;Ativa;2016-08-30;8020001;8020001;4321500,8011101,8111700,4759899;80;ATIVIDADES DE VIGILÂNCIA, SEGURANÇA E INVESTIGAÇÃO;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;26060787;WILSON DUARTE BEZERRA 06656441831;26060787000170;1;02;Ativa;2016-08-30;3299099;3299099;4759801,4755502,4755503;32;FABRICAÇÃO DE PRODUTOS DIVERSOS;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Indústria
3507506;Botucatu;26062196;TIAGO DE SOUZA MEDEIROS 37600101807;26062196000132;1;02;Ativa;2016-08-30;4399199;4399199;;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Indústria
3507506;Botucatu;26062742;PEDRO MIGUEL LEITE DE ANDRADE 43177643857;26062742000135;1;08;Baixada;2016-08-30;8593700;8593700;8592903;85;EDUCAÇÃO;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;26063053;AUGUSTO CESAR SANTOS DE OLIVEIRA 22187115836;26063053000145;1;08;Baixada;2016-08-30;8599699;8599699;;85;EDUCAÇÃO;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;26065306;VILA COLISEU EMPREENDIMENTOS IMOBILIARIOS SPE LTDA;26065306000110;1;08;Baixada;2016-08-30;4110700;4110700;6810201;41;CONSTRUÇÃO DE EDIFÍCIOS;SP;6249;1;05;Demais portes;N;;;0;0;0;Demais portes;Indústria
3507506;Botucatu;26065556;ANA CAROLINE DE ALMEIDA PEREIRA 42818838860;26065556000150;1;04;Inapta;2016-08-30;9602501;9602501;;96;OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS;SP;6249;1;01;ME (Microempresa);S;;;1;0;1;MEI (inativo no CNPJ);Serviços
3507506;Botucatu;26065678;ROGERIO APARECIDO FERREIRA JUNIOR 40472100807;26065678000146;1;08;Baixada;2016-08-30;4520005;4520005;;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Comércio
3507506;Botucatu;26065694;APARECIDO TEIXEIRA DA SILVA 98324152849;26065694000139;1;08;Baixada;2016-08-30;4399103;4399103;;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Indústria
3507506;Botucatu;26065831;ANTONIO ALEX BATISTA DOS SANTOS 02418101592;26065831000135;1;08;Baixada;2016-08-30;5612100;5612100;;56;ALIMENTAÇÃO;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;26066657;SOLANGE APARECIDA FERREIRA DE SOUZA;26066657000145;1;08;Baixada;2016-08-30;4929902;4929902;4930201,4924800,4929901;49;TRANSPORTE TERRESTRE;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;26071205;LUIZ FERNANDO ZACARKIM SOARES 44379512800;26071205000151;1;08;Baixada;2016-08-31;9602501;9602501;;96;OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;26072162;JOSIANE MARIA DAVILA 37115662860;26072162000129;1;04;Inapta;2016-08-31;8130300;8130300;;81;SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;26072532;MARTA XAVIER DE AMORIM 10424398850;26072532000128;1;02;Ativa;2016-08-31;9602501;9602501;;96;OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Serviços
3507506;Botucatu;26073029;JEFFERSON FULVIO LUIZ GONCALVES 36607520880;26073029000197;1;08;Baixada;2016-08-31;4781400;4781400;;47;COMÉRCIO VAREJISTA;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Comércio
3507506;Botucatu;26073938;ELEICAO 2016 JOSE MARIA RUSSO VEREADOR;26073938000125;1;08;Baixada;2016-08-31;9492800;9492800;;94;ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS;SP;6249;1;05;Demais portes;N;;;0;0;0;Demais portes;Serviços
3507506;Botucatu;26077532;26.077.532 VALDINEIA PESSOA DE ARAUJO;26077532000110;1;04;Inapta;2016-08-31;5611205;5611205;5620104,4729601,4729699,5612100,1033302,1095300;56;ALIMENTAÇÃO;SP;6249;1;01;ME (Microempresa);S;;;1;0;1;MEI (inativo no CNPJ);Serviços
3507506;Botucatu;26079041;MARLENE MARIA DE JESUS 99294176568;26079041000109;1;02;Ativa;2016-09-01;9602502;9602502;;96;OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Serviços
3507506;Botucatu;26080500;NAYARA OLIVEIRA LIMA 46344169800;26080500000174;1;08;Baixada;2016-09-01;9602501;9602501;;96;OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;26080589;JOAO MARCOS CUNHA DOS SANTOS 34078531814;26080589000179;1;04;Inapta;2016-09-01;4781400;4781400;4772500;47;COMÉRCIO VAREJISTA;SP;6249;1;01;ME (Microempresa);S;;;1;0;1;MEI (inativo no CNPJ);Comércio
3507506;Botucatu;26082619;FF DISTRIBUICAO E REPRESENTACAO LTDA;26082619000186;1;02;Ativa;2016-09-01;4691500;4691500;1091102,4617600,4619200,4637104,4637107,4637199,4639701,4686902,5211799;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Comércio
3507506;Botucatu;26083507;SOE OPERACOES ESCOLARES S.A.;26083507000220;2;02;Ativa;2020-09-10;8513900;8513900;4761001,4761003,5620103,8512100,8520100,8591100,8592901,8593700,8599605;85;EDUCAÇÃO;SP;6249;1;05;Demais portes;N;;;0;0;0;Demais portes;Serviços
3507506;Botucatu;26083890;EDERSON RICARDO TEIXEIRA 30589209892;26083890000136;1;04;Inapta;2016-09-01;4399103;4399103;4330404,4322301,4321500;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Indústria
3507506;Botucatu;26085947;CASADO ENGENHARIA E SOLUCOES LTDA;26085947000136;1;04;Inapta;2016-09-01;4120400;4120400;4399101,7112000,7119703,7120100;41;CONSTRUÇÃO DE EDIFÍCIOS;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Indústria
3507506;Botucatu;26086052;JADER CAMARA 38993827818;26086052000116;1;04;Inapta;2016-09-01;4712100;4712100;;47;COMÉRCIO VAREJISTA;SP;6249;1;01;ME (Microempresa);S;;;1;0;1;MEI (inativo no CNPJ);Comércio
3507506;Botucatu;26090989;RAFAELA JOANA ARANTES CAMILO 43710485878;26090989000165;1;08;Baixada;2016-09-02;4781400;4781400;4782201;47;COMÉRCIO VAREJISTA;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Comércio
3507506;Botucatu;26091038;TRANSPORTADORA SAJAC LTDA;26091038000100;1;02;Ativa;2016-09-02;4930202;4930202;4930201,4930203,4744099;49;TRANSPORTE TERRESTRE;SP;6249;1;03;EPP;N;;;0;0;0;EPP;Serviços
3507506;Botucatu;26092621;BROTHERHOOD PRODUCOES E EVENTOS LTDA;26092621000136;1;08;Baixada;2016-09-02;9329801;9329801;5611203,8230002,8230001;93;ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;26093303;CELIO FERREIRA DE OLIVEIRA 38013115895;26093303000190;1;02;Ativa;2016-09-02;5612100;5612100;;56;ALIMENTAÇÃO;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Serviços
3507506;Botucatu;26093491;LUCAS DE CASTRO 39542302835;26093491000156;1;08;Baixada;2016-09-02;4723700;4723700;4789099;47;COMÉRCIO VAREJISTA;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Comércio
3507506;Botucatu;26093520;26.093.520 ROBERTO DE SOUZA;26093520000180;1;04;Inapta;2016-09-02;5611204;5611204;;56;ALIMENTAÇÃO;SP;6249;1;01;ME (Microempresa);S;;;1;0;1;MEI (inativo no CNPJ);Serviços
3507506;Botucatu;26093946;IGREJA EVANGELICA LUZ DA SALVACAO;26093946000133;1;08;Baixada;2016-08-17;9491000;9491000;8591100,8599699,8230001;94;ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS;SP;6249;1;05;Demais portes;N;;;0;0;0;Demais portes;Serviços
3507506;Botucatu;26094106;MICHELE APARECIDA BONACCIO MARQUES 38450063825;26094106000195;1;04;Inapta;2016-09-02;5611203;5611203;;56;ALIMENTAÇÃO;SP;6249;1;01;ME (Microempresa);S;;;1;0;1;MEI (inativo no CNPJ);Serviços
3507506;Botucatu;26097389;SILVIO HENRIQUE DE CAMARGO 39966719890;26097389000129;1;04;Inapta;2016-09-02;8219999;8219999;5612100;82;SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;26099735;MARIOLI RIBEIRO DA SILVA 93166150897;26099735000108;1;08;Baixada;2016-09-04;9700500;9700500;;97;SERVIÇOS DOMÉSTICOS;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;26099923;JOSE ANTONIO BENTO 06268572874;26099923000136;1;02;Ativa;2016-09-04;4399103;4399103;3299099;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Indústria
3507506;Botucatu;26100781;JAQUELINE MOREIRA 40124629890;26100781000180;1;08;Baixada;2016-09-05;9602502;9602502;9602501,4781400;96;OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;26101941;MARIA DE LOURDES DA SILVA SANTOS 29305363814;26101941000105;1;04;Inapta;2016-09-05;5612100;5612100;;56;ALIMENTAÇÃO;SP;6249;1;01;ME (Microempresa);S;;;1;0;1;MEI (inativo no CNPJ);Serviços
3507506;Botucatu;26102403;EDUARDO FELIPE VIEIRA 41137174862;26102403000135;1;04;Inapta;2016-09-05;5320202;5320202;;53;CORREIO E OUTRAS ATIVIDADES DE ENTREGA;SP;6249;1;01;ME (Microempresa);S;;;1;0;1;MEI (inativo no CNPJ);Serviços
3507506;Botucatu;26103834;DANIEL FRANCISCO SCHOLZE 74362526072;26103834000116;1;08;Baixada;2016-09-05;9602501;9602501;;96;OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;26106059;26.106.059 ANDRE TRABBOLD;26106059000152;1;08;Baixada;2016-09-05;4322301;4322301;8130300,4321500,4330403,4330404;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Indústria
3507506;Botucatu;26106132;DANIELA CALDAS;26106132000196;1;04;Inapta;2016-09-05;9609208;9609208;4771704,4789004,8599604;96;OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;26107010;EDSON FERNANDO BIAZON 25159463801;26107010000114;1;02;Ativa;2016-09-05;7319002;7319002;;73;PUBLICIDADE E PESQUISA DE MERCADO;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Serviços
3507506;Botucatu;26111467;ANA PAULA DE OLIVEIRA BASTOS MIRANDA SOCIEDADE UNIPESSOAL LTDA;26111467000100;1;02;Ativa;2016-09-06;5611201;5611201;4712100,5611204;56;ALIMENTAÇÃO;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;26111761;ROBERTA PAES DE MORAES SPADIM 29082224852;26111761000104;1;08;Baixada;2016-09-06;9700500;9700500;;97;SERVIÇOS DOMÉSTICOS;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;26115010;ADALICIO SANTIAGO DE OLIVEIRA 01610666828;26115010000166;1;08;Baixada;2016-09-06;4399103;4399103;;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Indústria
3507506;Botucatu;26115784;ANDERLINI E MONTI CENTRO EDUCACIONAL LTDA;26115784000197;1;02;Ativa;2016-09-06;8513900;8513900;8230001,8512100,8520100,8532500,9329899;85;EDUCAÇÃO;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;26115792;TATIANA CAROLINA DE AGUIAR;26115792000133;1;04;Inapta;2016-09-06;8630504;8630504;;86;ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Saúde
3507506;Botucatu;26116578;ANDRESSA CAROLINA DUARTE 41304653846;26116578000100;1;08;Baixada;2016-09-06;1742701;1742701;;17;FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Indústria
3507506;Botucatu;26116682;JAIRO SOARES 00703136879;26116682000196;1;08;Baixada;2016-09-06;4712100;4712100;;47;COMÉRCIO VAREJISTA;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Comércio
3507506;Botucatu;26117962;REGINALDO VITORINO DO CARMO 14560567867;26117962000119;1;08;Baixada;2016-09-06;4399103;4399103;;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Indústria
3507506;Botucatu;26117969;PLUS CERTIFICADORA LTDA;26117969000130;1;02;Ativa;2016-09-06;4751201;4751201;6209100,9511800,4759899,4753900,4713002;47;COMÉRCIO VAREJISTA;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Comércio
3507506;Botucatu;26119742;EDEVALDO DE LIMA 07713326880;26119742000124;1;08;Baixada;2016-09-07;3329501;3329501;;33;MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Indústria
3507506;Botucatu;26120516;26.120.516 BRAIAN PASQUAL DE LIMA;26120516000163;1;02;Ativa;2016-09-07;3329501;3329501;4744002;33;MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Indústria
3507506;Botucatu;26122241;APARECIDA DE ABREU VIANA LOPES 29152258858;26122241000105;1;08;Baixada;2016-09-08;5611203;5611203;4723700;56;ALIMENTAÇÃO;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;26122418;MAGDA CRISTINE CIRYACO FURTADO 20408147873;26122418000165;1;08;Baixada;2016-09-08;1412601;1412601;1412602;14;CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Indústria
3507506;Botucatu;26124879;26.124.879 GISELE APARECIDA BUCALAM;26124879000177;1;02;Ativa;2016-09-08;4772500;4772500;;47;COMÉRCIO VAREJISTA;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Comércio
3507506;Botucatu;26126379;SPADOTTO PARTICIPACOES LTDA;26126379000174;1;02;Ativa;2016-09-08;6463800;6463800;6810202;64;ATIVIDADES DE SERVIÇOS FINANCEIROS;SP;6249;1;05;Demais portes;N;;;0;0;0;Demais portes;Serviços
3507506;Botucatu;26127229;THAIS ALINE PEREIRA INDALECIO FRANQUE 31273243838;26127229000185;1;08;Baixada;2016-09-08;1412602;1412602;4755503;14;CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Indústria
3507506;Botucatu;26127536;SANDRA REGINA CAPUA PIZZONI 19149326848;26127536000166;1;02;Ativa;2016-09-08;4772500;4772500;;47;COMÉRCIO VAREJISTA;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Comércio
3507506;Botucatu;26129226;MARIA JOSE MENDONCA MOREIRA 25478534854;26129226000180;1;04;Inapta;2016-09-08;1422300;1422300;;14;CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;SP;6249;1;01;ME (Microempresa);S;;;1;0;1;MEI (inativo no CNPJ);Indústria
3507506;Botucatu;26131626;MARCIO DOS ANJOS RODRIGUES 14560404801;26131626000120;1;08;Baixada;2016-09-09;4930202;4930202;;49;TRANSPORTE TERRESTRE;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;26131794;HELLEN PONTES DA SILVA 35100665882;26131794000116;1;08;Baixada;2016-09-09;8599699;8599699;;85;EDUCAÇÃO;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;26132129;ANSELMO PRADO LAMEU 30557652812;26132129000147;1;08;Baixada;2016-09-09;4723700;4723700;4789099,4729699,5611204;47;COMÉRCIO VAREJISTA;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Comércio
3507506;Botucatu;26133274;BRUNO HENRIQUE ALVES MATTOS 43411955813;26133274000142;1;08;Baixada;2016-09-09;5611204;5611204;;56;ALIMENTAÇÃO;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;26134242;JOAO FILIPE DE CARVALHO DELLEVEDOVE 39306241844;26134242000161;1;04;Inapta;2016-09-09;7319003;7319003;;73;PUBLICIDADE E PESQUISA DE MERCADO;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;26134342;DERISVALDO PEREIRA SOUZA 45065470553;26134342000198;1;04;Inapta;2016-09-09;4321500;4321500;;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;SP;6249;1;01;ME (Microempresa);S;;;1;0;1;MEI (inativo no CNPJ);Indústria
3507506;Botucatu;26134712;MARIA CRISTIANE DA CONCEICAO SANTOS 19547608843;26134712000197;1;08;Baixada;2016-09-09;4399103;4399103;4321500,4322301,4330403,4330404,4520002;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Indústria
3507506;Botucatu;26137472;PAULO ROBERTO SAUER 07202727854;26137472000184;1;08;Baixada;2016-09-09;6920601;6920601;;69;ATIVIDADES JURÍDICAS, DE CONTABILIDADE E DE AUDITORIA;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;26144093;ALINE KELI BECATE 22202902805;26144093000111;1;02;Ativa;2016-09-12;5611201;5611201;5611203;56;ALIMENTAÇÃO;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Serviços
3507506;Botucatu;26146575;RENAN GOMES DA SILVA 40755826809;26146575000100;1;08;Baixada;2016-09-12;4754702;4754702;;47;COMÉRCIO VAREJISTA;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Comércio
3507506;Botucatu;26146666;TEMART ARTIGOS TEMATICOS PARA FESTAS LTDA;26146666000146;1;02;Ativa;2016-09-12;7729202;7729202;;77;ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;26146932;ENEIAS SIMPLICIO DE LIMA 37621802880;26146932000130;1;08;Baixada;2016-09-12;4330404;4330404;;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Indústria
3507506;Botucatu;26147511;SUELLEN BAPTISTA DOMINGUES 39208647862;26147511000124;1;08;Baixada;2016-09-12;9511800;9511800;;95;REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO E DE OBJETOS PESSOAIS E DOMÉSTICOS;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;26148263;PADRAO EMPREENDIMENTO IMOBILIARIO VILA AUXILIADORA SPE LTDA.;26148263000136;1;08;Baixada;2016-09-12;4120400;4120400;6810201,4110700;41;CONSTRUÇÃO DE EDIFÍCIOS;SP;6249;1;05;Demais portes;N;;;0;0;0;Demais portes;Indústria
3507506;Botucatu;26148915;GABRIEL CAMPOS VIEIRA 44058585862;26148915000132;1;08;Baixada;2016-09-12;9511800;9511800;;95;REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO E DE OBJETOS PESSOAIS E DOMÉSTICOS;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;26153204;A C DA SILVA ZONTA MANUTENCAO DE VEICULOS;26153204000156;1;02;Ativa;2016-09-13;4930202;4930202;4520001,4520006,4530703,4930203;49;TRANSPORTE TERRESTRE;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;26153318;PASCHOAL ABRAO FURLAN 06130026870;26153318000104;1;08;Baixada;2016-09-13;5611203;5611203;4712100;56;ALIMENTAÇÃO;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;26153790;EDVALDO ALVES DOS SANTOS 17403479866;26153790000139;1;04;Inapta;2016-09-13;4399103;4399103;4330405,4330404;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;SP;6249;1;01;ME (Microempresa);S;;;1;0;1;MEI (inativo no CNPJ);Indústria
